Price,Close,High,Low,Open,Volume,MA_5,MA_10,MA_15,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded
Ticker,HINDCOPPER.NS,HINDCOPPER.NS,HINDCOPPER.NS,HINDCOPPER.NS,HINDCOPPER.NS,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,
2023-01-10,122.1629409790039,124.59132907301486,118.39645376981994,118.49557782435397,17162947,,,,,,,-1.058576019744109,,-0.030020259214946665,0.01987827138533227,-0.030831667762740822,Metals & Mining,12
2023-01-11,124.3930892944336,124.78956280460542,122.36116728111749,123.35234727549545,11527292,,,,,,,-1.034791112486679,0.01825552248134712,-0.008366558181337136,0.0031872631544136443,-0.01633468567137697,Metals & Mining,12
2023-01-12,124.24441528320312,125.78074735497886,123.35235174353025,125.38427383044606,6785828,,,,,,,-1.036376745847582,-0.001195195103472052,0.009174324211230989,0.012365401440972645,-0.007179908550734471,Metals & Mining,12
2023-01-13,125.78074645996094,126.17721998167254,123.89750290340844,124.39309291502207,4962297,,,,,,,-1.0199915151868841,0.012365394237285388,-0.011032320796256379,0.0031521002448320345,-0.01497243107196844,Metals & Mining,12
2023-01-16,126.82147979736328,128.357811844279,124.24441327275596,127.31706980448405,9885230,124.68053436279297,,,,,,-1.0088919189230092,0.008274186365507336,0.003907776568390586,0.012114131213186496,-0.02032042623004382,Metals & Mining,12
2023-01-17,127.11884307861328,128.25869410137008,125.3842779683788,127.86222812585663,4610744,125.67171478271484,,,,,,-1.0057204894636491,0.0023447390909263183,0.005847953216374213,0.008966814007675294,-0.013645224171539905,Metals & Mining,12
2023-01-18,129.3489990234375,129.7454650014125,127.36663888514727,127.61443390243355,6708037,126.66289672851562,,,,,,-0.9819355008374421,0.017543865966786986,-0.013409961685823757,0.0030650873293820435,-0.01532567049808431,Metals & Mining,12
2023-01-19,129.59678649902344,131.1826805670498,127.66398850150841,128.30824945927785,6093788,127.73337097167969,,,,,,-0.9792928056921962,0.0019156505072067812,-0.009942661963730837,0.012237140371056388,-0.014913934594586453,Metals & Mining,12
2023-01-20,128.90296936035156,130.9348915008239,128.4073793321489,129.54723034733206,4200821,128.35781555175782,,,,,,-0.986692482288928,-0.005353660051417272,0.004998030613084348,0.015763191108437935,-0.0038446750347327363,Metals & Mining,12
2023-01-23,128.11001586914062,129.89414290608605,126.67280788423143,129.8445808809085,5299106,128.6155227661133,126.64802856445313,,,,,-0.9951494647763343,-0.006151553336170369,0.013539651837524147,0.013926522644161166,-0.01121854505409825,Metals & Mining,12
2023-01-24,127.51530456542969,128.55604661977645,125.9789800591362,128.1595806582191,3115940,128.69481506347657,127.1832649230957,,,,,-1.0014921609575003,-0.004642192100876889,0.005052539340160811,0.008161703082572025,-0.012048157760586098,Metals & Mining,12
2023-01-25,126.22677612304688,128.25869066040357,125.68163164028932,126.67281167668875,3001602,128.07037048339845,127.36663360595703,,,,,-1.015234533735398,-0.010104892481526816,0.003533604892254294,0.016097333701812877,-0.004318770545372552,Metals & Mining,12
2023-01-27,122.36116790771484,128.01089087975947,120.87439790853433,126.32588790552954,4401500,126.62324676513671,127.17830886840821,,,,,-1.0564618961754233,-0.030624312321529984,0.03240178289900686,0.04617251591048621,-0.012150668587127544,Metals & Mining,12
2023-01-30,120.5274887084961,123.35235024812815,119.13983517050563,121.91514224648654,3351781,124.94815063476562,126.65298309326172,,,,,-1.076018393557927,-0.014985793537061663,0.011513170587554411,0.023437487745755492,-0.011513170587554411,Metals & Mining,12
2023-01-31,122.2125015258789,123.30279805361344,119.48675642549081,120.47793646199557,2755504,123.76864776611328,126.19208526611328,125.68823496500652,,,,-1.058047448167549,0.013980319638602363,-0.014193024790643327,0.008921317493068903,-0.022303324671010927,Metals & Mining,12
2023-02-01,117.15747833251953,123.20368265868214,114.23350022365358,122.80720912813159,3521247,121.69708251953125,125.19594879150391,125.35453745524089,,,,-1.111960121601129,-0.04136257036101137,0.048223390226758145,0.051607497978081396,-0.024957673641344824,Metals & Mining,12
2023-02-02,115.57159423828125,118.34690144924596,114.38218118335567,114.97688771081846,3211620,119.56604614257813,123.81820831298828,124.76643778483073,,,,-1.1288738424696099,-0.013536345411405852,-0.005145784579527746,0.024013748614064134,-0.010291569159055602,Metals & Mining,12
2023-02-03,106.55184936523438,116.46364930618641,105.11464139863763,116.06717579612769,8680426,116.40418243408203,121.51371459960937,123.58693339029948,,,,-1.225070940127558,-0.07804465216989477,0.08930231138717293,0.09302325581395343,-0.01348834370457841,Metals & Mining,12
2023-02-06,104.86685180664062,108.08818695352954,104.07390474564191,106.0562648360351,3556294,113.27205505371094,119.11010284423828,122.19267374674479,,,,-1.2430417227803816,-0.015813874359120503,0.011342125837701111,0.03071833559787418,-0.00756146529945223,Metals & Mining,12
2023-02-07,104.86685180664062,105.61023684053808,102.33933966654789,104.66861126033915,3328409,109.80292510986328,116.78578643798828,120.72903188069661,121.7169075012207,,,-1.2430417227803816,0.0,-0.0018904023806016745,0.007088846676432503,-0.024102107544461293,Metals & Mining,12
2023-02-08,107.29524230957031,108.18730588276348,103.97479059578266,105.06508715763928,3910618,107.83047790527344,114.76378021240234,119.40745849609375,120.97352256774903,,,-1.2171425292167117,0.02315689334707301,-0.020785219399538146,0.008314101855694256,-0.030946868121210946,Metals & Mining,12
2023-02-09,106.3040542602539,108.2864142464591,105.3128742671513,107.59259127612857,3015848,105.97696990966797,112.77150802612304,117.87112884521484,120.06907081604004,,,-1.2277137166415808,-0.009237949679600996,0.012121240575830416,0.018648018648018683,-0.009324009324009341,Metals & Mining,12
2023-02-10,106.15538024902344,106.94832730196154,104.66861019634214,105.8580307757493,1645670,105.89767608642578,111.1509292602539,116.30836842854818,119.16461906433105,,,-1.2292993500024838,-0.0013985732930419058,-0.002801077746380831,0.007469683129371019,-0.01400560244043747,Metals & Mining,12
2023-02-13,104.96597290039062,107.39436109274004,104.27214230107369,106.05626948548417,2273671,105.91750030517578,109.59477767944335,114.71256866455079,118.12388038635254,,,-1.2419845796272615,-0.011204400058128512,0.010387143137597477,0.023135003899348305,-0.006610052573659875,Metals & Mining,12
2023-02-14,105.61023712158203,106.056265118266,103.9252265030016,105.06508507043173,1958345,106.06617736816406,107.93455123901367,113.21258341471354,117.06331825256348,118.58676147460938,,-1.2351133932383127,0.006137838800415755,-0.0051619243172676965,0.004223340547663712,-0.01595499323271654,Metals & Mining,12
2023-02-15,105.75890350341797,106.60141255730888,104.32169552108051,105.41199201410582,1959493,105.7589096069336,106.79469375610351,111.7621566772461,115.99532127380371,117.93059997558593,,-1.233527841246187,0.0014076891207505556,-0.003280210722881982,0.007966317974010373,-0.01358947506760988,Metals & Mining,12
2023-02-16,107.19612121582031,107.6917112283187,105.85802969449539,105.85802969449539,2039279,105.93732299804688,105.95714645385742,110.49344635009766,114.88767738342285,117.24272125244141,,-1.2181996723698318,0.013589567069933691,-0.012482648683070474,0.004623208441475235,-0.012482648683070474,Metals & Mining,12
2023-02-17,105.1146469116211,108.43509855356822,104.91640636514293,107.09700700378102,3148005,105.7291763305664,105.8134262084961,109.3436782836914,113.66357040405273,116.47753051757813,,-1.2403989462663587,-0.019417440487501787,0.018859028217320217,0.03158885787571464,-0.0018859459866219508,Metals & Mining,12
2023-02-20,103.33052062988281,105.6597922443707,102.58713558938005,105.56067575139107,4222754,105.40208587646484,105.65979309082032,108.19721374511718,112.3849479675293,115.579521484375,,-1.2594269534410796,-0.01697314631364694,0.021582733812949728,0.02254195179013041,-0.007194244604316613,Metals & Mining,12
2023-02-21,102.6862564086914,104.81729512700402,102.53757788190606,104.12347208481107,2780510,104.81728973388672,105.4417335510254,106.89546407063803,111.11375999450684,114.61411254882813,116.29184951782227,-1.2662981398300286,-0.0062349847582698365,0.013996183387965155,0.020752910787117163,-0.001447891197762674,Metals & Mining,12
2023-02-22,99.96050262451172,103.38007820066731,99.71270762169335,102.68624765551384,3393069,103.65760955810546,104.70825958251953,105.7489990234375,109.73601989746093,113.52777893066406,115.5517682393392,-1.2953687628530588,-0.026544484914623672,0.027268220541477373,0.0342092675244019,-0.002478929140134256,Metals & Mining,12
2023-02-23,100.75345611572266,101.94286918063973,99.1180074798838,100.30742054480088,2769882,102.36907653808593,104.1531997680664,104.76112314860026,108.46235389709473,112.38395721435546,114.76378046671549,-1.2869117803656525,0.00793266810781816,-0.0044270002054269675,0.011805183770082772,-0.01623218397550974,Metals & Mining,12
2023-02-24,99.11800384521484,101.05080189535511,98.62241382598877,101.05080189535511,3047575,101.16974792480468,103.44946212768555,104.26553344726562,107.30019569396973,111.16480590820312,113.92623341878256,-1.3043541541794705,-0.016232220050390895,0.01949996948242183,0.01949996948242183,-0.0050000000000000044,Metals & Mining,12
2023-02-27,96.14446258544922,99.11800266541157,94.70725457164214,99.11800266541157,4104513,99.73253631591797,102.5673110961914,103.68404083251953,106.08104438781739,109.85446563720703,112.93835728963217,-1.3360674723477466,-0.030000011545926426,0.030927835051546504,0.030927835051546504,-0.014948422146826679,Metals & Mining,12
2023-02-28,96.39225769042969,97.28432122774896,95.35151563653994,96.64005269734595,2349065,98.47373657226562,101.64551315307617,103.1190678914388,104.79003219604492,108.58575531005859,111.9240498860677,-1.3334246958337235,0.0025773206102248343,0.0025706940874035134,0.00925451440492453,-0.010796946547638298,Metals & Mining,12
2023-03-01,101.695068359375,101.99242538968946,96.54093528934953,97.08607976212147,5844138,98.82064971923828,101.23912963867187,102.74572296142578,104.0169116973877,107.55294586181641,111.07659072875977,-1.2768693272548977,0.055012827751951314,-0.04532165297304347,0.002924006395901513,-0.05068223221810064,Metals & Mining,12
2023-03-02,100.55521392822266,102.53757404558222,100.10918592665824,101.74463453590063,3144796,98.78100128173828,100.57503890991211,102.36246693929037,103.26609268188477,106.52608337402344,110.1167978922526,-1.2890260666718927,-0.011208551698144009,0.011828532417294646,0.019714145491994017,-0.004435652654299904,Metals & Mining,12
2023-03-03,102.09153747558594,102.7853604335885,99.61358753685812,101.1003575000948,3786418,99.3757080078125,100.2727279663086,102.09154408772787,103.04307708740234,105.71529815673829,109.19995625813802,-1.2726409173799718,0.015278407626479962,-0.009708737864077777,0.0067960868761378634,-0.024271844660194164,Metals & Mining,12
