Price,Close,High,Low,Open,Volume,MA_5,MA_10,MA_15,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded
Ticker,SUZLON.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,
2023-01-10,10.050000190734863,10.25,9.949999809265137,10.25,70863324,,,,,,,-1.2503614763402913,,0.01990047815616136,0.01990047815616136,-0.009950286524563201,Capital Goods,1
2023-01-11,10.100000381469727,10.300000190734863,10.050000190734863,10.149999618530273,58400770,,,,,,,-1.2481651917261982,0.004975143262281594,0.0049504193239715555,0.01980196056547401,-0.004950513747167595,Capital Goods,1
2023-01-12,10.0,10.199999809265137,9.899999618530273,10.149999618530273,75308002,,,,,,,-1.252557760954384,-0.00990102749433508,0.014999961853027433,0.019999980926513672,-0.0100000381469727,Capital Goods,1
2023-01-13,10.050000190734863,10.100000381469727,9.850000381469727,10.0,64749356,,,,,,,-1.2503614763402913,0.005000019073486328,-0.004975143262281545,0.004975143262281545,-0.01990047815616136,Capital Goods,1
2023-01-16,10.0,10.149999618530273,9.949999809265137,10.100000381469727,46621802,10.04000015258789,,,,,,-1.252557760954384,-0.004975143262281594,0.0100000381469727,0.014999961853027433,-0.00500001907348635,Capital Goods,1
2023-01-17,10.0,10.050000190734863,9.899999618530273,10.0,46626799,10.030000114440918,,,,,,-1.252557760954384,0.0,0.0,0.005000019073486239,-0.0100000381469727,Capital Goods,1
2023-01-18,9.800000190734863,10.0,9.75,9.949999809265137,39381363,9.970000076293946,,,,,,-1.261342857520111,-0.019999980926513672,0.015306083225598899,0.020408143405366452,-0.0051020601797675535,Capital Goods,1
2023-01-19,9.649999618530273,9.800000190734863,9.600000381469727,9.800000190734863,51419762,9.9,,,,,,-1.26793171136239,-0.015306180539302815,0.01554410136105644,0.01554410136105644,-0.0051812682939942345,Capital Goods,1
2023-01-20,10.0,10.25,9.600000381469727,9.649999618530273,112834934,9.889999961853027,,,,,,-1.252557760954384,0.03626947101610692,-0.03500003814697261,0.02499999999999991,-0.039999961853027344,Capital Goods,1
