Price,Close,High,Low,Open,Volume,MA_5,MA_10,MA_15,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded
Ticker,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,TATASTEEL.NS,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,
2023-01-10,112.82046508789062,113.67480746932178,111.5864214190126,111.68134674087432,56750710,,,,,,,-0.9078281604161333,,-0.010096735074872298,0.007572583402892352,-0.010938118965532317,Metals & Mining,12
2023-01-11,112.82046508789062,114.24436664282995,112.01358898855925,113.39002426139879,49321252,,,,,,,-0.9078281604161333,0.0,0.005048367537436205,0.012620950940328557,-0.0071518593608242975,Metals & Mining,12
2023-01-12,112.10851287841797,113.20017217172817,111.6338790328342,112.91538896744282,33740024,,,,,,,-0.938980217837085,-0.006310488162923487,0.007197277604600094,0.009737523630289457,-0.004233700308722388,Metals & Mining,12
2023-01-13,114.33929443359375,115.43095376442007,112.15598301427909,112.53569155226276,68884010,,,,,,,-0.8413705269395604,0.01989841358073379,-0.0157741298847921,0.009547543005526737,-0.01909502267029195,Metals & Mining,12
2023-01-16,113.86466217041016,115.28856377608767,112.77301006659452,115.28856377608767,44362359,113.19067993164063,,,,,,-0.8621384539433734,-0.004151086164514088,0.012505210822533419,0.012505210822533419,-0.009587277413442452,Metals & Mining,12
2023-01-17,113.29510498046875,113.81720514205351,112.01359496116041,113.67481353049965,27880531,113.28560791015624,,,,,,-0.8870598995818563,-0.005002054009425729,0.0033515000502126746,0.004608320559610801,-0.011311256735489716,Metals & Mining,12
2023-01-18,116.23783111572266,116.75993126628762,113.91212806467084,113.91212806467084,64749065,113.96908111572266,,,,,,-0.7582984850938441,0.025973991866296526,-0.020008142174783194,0.004491654270847301,-0.020008142174783194,Metals & Mining,12
2023-01-19,117.28202819824219,117.99397897910808,115.00378425100378,115.62080970955512,53564076,115.0037841796875,,,,,,-0.7126087786210841,0.00898328085182493,-0.014164305599141835,0.006070416685346469,-0.019425345743403155,Metals & Mining,12
2023-01-20,116.71246337890625,117.89904802994165,115.81066194105453,117.13963819868178,37784498,115.47841796875,,,,,,-0.737530558090031,-0.0048563691137162145,0.0036600617227031673,0.010166734697246271,-0.007726693548777419,Metals & Mining,12
2023-01-23,115.81066131591797,117.56680514150324,115.33602745806584,117.13963756637149,28601260,115.86761779785157,114.52914886474609,,,,,-0.7769896527803222,-0.007726698904988294,0.011475422343269592,0.01516392191902538,-0.004098360655737765,Metals & Mining,12
2023-01-24,114.29183959960938,116.33276672934741,114.00705637505496,116.2853004444756,27707765,116.06696472167968,114.67628631591796,,,,,-0.8434469524264311,-0.013114696859949926,0.0174418475706557,0.017857155304244587,-0.0024917196674064668,Metals & Mining,12
2023-01-25,114.86139678955078,116.04798146712879,114.00705437322699,114.2443713087426,46522102,115.79167785644532,114.88037948608398,,,,,-0.8185255067879483,0.004983358321440062,-0.005371913437015707,0.010330578512396826,-0.007438029139495095,Metals & Mining,12
2023-01-27,114.5291519165039,116.99724654111459,113.0577840529259,115.7157365670223,58771746,115.24110260009766,115.12244338989258,,,,,-0.8330631558397567,-0.0028925721115477514,0.010360546905852086,0.021549924917020347,-0.012847103457560682,Metals & Mining,12
2023-01-30,112.72554016113281,114.95631782322239,110.96939635235326,114.33929236545178,46551837,114.44371795654297,114.96106796264648,,,,,-0.9119816790508032,-0.015748058247091492,0.014315763774671142,0.01978946083470401,-0.015578934518914456,Metals & Mining,12
2023-01-31,113.6273422241211,114.33929300808762,111.77627308274332,112.72554079469867,43986769,114.00705413818359,114.93733596801758,114.35511728922526,,,,-0.872522584360512,0.00799997996637871,-0.007936482643796094,0.006265664320144637,-0.016290701737322055,Metals & Mining,12
2023-02-01,115.85812377929688,117.85158446809243,113.24763764716664,114.00704744929283,72919626,114.3203109741211,115.19363784790039,114.55762786865235,,,,-0.7749128934629873,0.019632436273795247,-0.015977095689295284,0.01720605015659471,-0.022531748719693212,Metals & Mining,12
2023-02-02,113.86466217041016,116.28529779699717,112.39330152327958,115.76319764464685,38768010,114.12096405029297,114.95632095336914,114.62724100748697,,,,-0.8621384539433734,-0.017206058098128273,0.01667361443004456,0.02125888384022323,-0.012922013020409628,Metals & Mining,12
2023-02-03,114.24436950683594,114.86139497791216,111.25417471803426,113.95959353411169,46977350,114.06400756835937,114.65255508422851,114.7696314493815,,,,-0.8455240455742301,0.0033347250076367877,-0.0024926915344147815,0.005400926747985535,-0.02617367316839847,Metals & Mining,12
2023-02-06,111.49149322509766,113.91212886031458,111.06432563880672,113.91212886031458,49546361,113.81719818115235,114.13045806884766,114.57977803548177,,,,-0.9659784227929027,-0.02409638473757396,0.021711393086553565,0.021711393086553565,-0.0038313917406102016,Metals & Mining,12
