Price,Close,High,Low,Open,Volume,MA_5,MA_10,MA_15,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded
Ticker,BSE.NS,BSE.NS,BSE.NS,BSE.NS,BSE.NS,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,
2023-01-10,519.39599609375,523.6957237012047,517.0770836240587,517.898354066136,269663,,,,,,,-1.128068430085639,,-0.002883430058909564,0.00827832258968475,-0.004464632933506074,Financial Services,8
2023-01-11,518.0916137695312,528.5268673632779,516.9804276617512,521.7632694262707,418861,,,,,,,-1.1289850993169832,-0.0025113445887698206,0.00708688494304166,0.020141714933044064,-0.0021447676014195727,Financial Services,8
2023-01-12,514.5166015625,520.7487862776143,513.0672590228874,519.8308575410798,245983,,,,,,,-1.1314974790319023,-0.006900347567914049,0.010328638497652642,0.012112698980340397,-0.0028169014084505895,Financial Services,8
2023-01-13,516.3524169921875,521.3767568746247,514.0334455280671,516.2557587797443,278352,,,,,,,-1.1302073392564882,0.003568039251041538,-0.00018719426744673306,0.009730447107625606,-0.004491063443894938,Financial Services,8
2023-01-16,516.545654296875,519.7825546660991,513.4054121473597,518.3815117584588,194506,516.9804565429688,,,,,,-1.1300715395846694,0.00037423530582684133,0.003554104939829106,0.006266436165512257,-0.0060793119124965544,Financial Services,8
2023-01-17,512.9705810546875,519.1544062237099,509.92693859902647,516.9320931321254,236380,515.6953735351562,,,,,,-1.1325839621927254,-0.006921117644584409,0.007722688637022523,0.012054931408168157,-0.005933366489367042,Financial Services,8
2023-01-18,509.057373046875,515.4828150432523,507.51143130547007,513.0672442136213,242947,513.888525390625,,,,,,-1.1353340127798957,-0.00762852325715598,0.007877051544791236,0.012622235403288551,-0.0030368713297520555,Financial Services,8
2023-01-19,502.2454528808594,510.16853664628127,500.60285299460566,509.0573505242552,449829,511.4342956542969,,,,,,-1.140121165677188,-0.013381438962850205,0.013562885645500788,0.0157753220461736,-0.003270512210378107,Financial Services,8
2023-01-20,503.7914733886719,509.9752992983773,502.43873014104105,503.40495846823535,265419,508.92210693359374,,,,,,-1.1390346825163646,0.003078217033015609,-0.0007672121122588305,0.012274574375209069,-0.0026851253327727642,Financial Services,8
2023-01-23,511.8111267089844,525.2900228780375,503.06677265521944,505.04752881508324,668608,507.97520141601564,512.4778289794922,,,,,-1.1333987816702058,0.015918596768559022,-0.013215027069442553,0.026335684133567572,-0.017085119094601087,Financial Services,8
2023-01-24,519.0095825195312,524.32383845198,513.8885250782347,514.0334829204971,576840,509.18300170898436,512.4391876220703,,,,,-1.1283399865361392,0.01406467236621824,-0.009587683477591424,0.010239225076829506,-0.009866980521701318,Financial Services,8
2023-01-25,512.2459716796875,523.5507959381904,509.25062847854383,518.8646121369407,329118,509.8207214355469,511.85462341308596,,,,,-1.133093189515477,-0.013031764860698354,0.012920824805220388,0.022069132572060335,-0.005847470486340267,Financial Services,8
2023-01-27,495.5301513671875,514.3233032670822,492.77642435008295,512.5841041523902,469971,508.4776611328125,509.9559783935547,,,,,-1.144840418738571,-0.032632409499849746,0.03441557035056331,0.03792534490190702,-0.00555713312198447,Financial Services,8
2023-01-30,487.8970031738281,503.88807011421716,486.0611457717728,495.5301715361868,480530,505.29876708984375,507.1104370117188,,,,,-1.150204698794524,-0.015404003514819863,0.015645040475149585,0.03277549736187191,-0.003762797045509414,Financial Services,8
2023-01-31,496.1099548339844,498.47722607066885,488.62168517081597,490.7956989439939,379543,502.1585327148438,505.0668670654297,509.03806355794273,,,,-1.1444329553834094,0.016833371811529937,-0.01071185094797944,0.0047716664695363065,-0.015093971790334781,Financial Services,8
2023-02-01,486.6892395019531,506.6901784627812,482.38951148065564,498.57383660294107,591119,495.6944641113281,502.43873291015626,506.8576131184896,,,,-1.1510534681899591,-0.018989168107267165,0.024419272374194945,0.04109591364973619,-0.008834647804618734,Financial Services,8
2023-02-02,486.5442810058594,495.19203666036657,481.23002500267495,484.08041047189005,416230,490.5541259765625,500.1874237060547,504.75445760091145,,,,-1.1511553393903915,-0.00029784610862177953,-0.005064021159339571,0.0177738306503763,-0.010922450865516242,Financial Services,8
2023-02-03,483.2107849121094,492.87306803577906,478.28301462164825,487.94529774531793,406127,488.0902526855469,498.28395690917966,502.6674031575521,,,,-1.1534979909621057,-0.006851372472940146,0.00979802806775032,0.01999600055579709,-0.010197972488046658,Financial Services,8
2023-02-06,481.5682067871094,487.70376274578854,479.29756425286445,483.21080678727367,373750,486.8244934082031,496.06163024902344,500.34845581054685,,,,-1.154652331065701,-0.00339929938711688,0.003410939461978346,0.012740782867735279,-0.004715100586465293,Financial Services,8
2023-02-07,476.9302978515625,485.04660972648867,475.384326664208,483.11415311403255,356554,482.9885620117187,492.57354736328125,497.707432047526,502.5256881713867,,,-1.1579116733153283,-0.009630845371810835,0.012965951817962784,0.017017815625234745,-0.0032415034111246133,Financial Services,8
2023-02-08,470.2633361816406,481.181704427074,469.44203621042965,479.2492477827886,611541,479.70338134765626,487.6989227294922,494.8602823893229,500.0690551757813,,,-1.162596955012188,-0.01397890152912212,0.019108254694295557,0.023217562172901607,-0.0017464682190188041,Financial Services,8
2023-02-09,488.6216735839844,492.2933294079494,464.8524509968292,470.5048925704436,892846,480.1188598632813,485.33649291992185,493.49790242513023,498.5955581665039,,,-1.1496954285786356,0.03903841951917082,-0.037077317673316124,0.007514312242913546,-0.048645452856830196,Financial Services,8
