Date,Company,VADER Sentiment Score,FinBERT Sentiment Score,VADER Rolling Mean,VADER Volatility,FinBERT Rolling Mean,FinBERT Volatility
2023-01-10,,0.5,0.8591437935829163,0.5428466666666666,0.0801343391407441,0.8691060543060303,0.0703594217445088
2023-01-11,,0.5,0.8591437935829163,0.5428466666666666,0.0801343391407441,0.8691060543060303,0.0703594217445088
2023-01-12,,0.5,0.8591437935829163,0.5428466666666666,0.0801343391407441,0.8691060543060303,0.0703594217445088
2023-01-13,,0.5,0.8591437935829163,0.5428466666666666,0.0801343391407441,0.8691060543060303,0.0703594217445088
2023-01-16,,0.5,0.8591437935829163,0.5428466666666666,0.0801343391407441,0.8691060543060303,0.0703594217445088
2023-01-17,,0.5,0.8591437935829163,0.5428466666666666,0.0801343391407441,0.8691060543060303,0.0703594217445088
2023-01-18,,0.5,0.8591437935829163,0.5428466666666666,0.0801343391407441,0.8691060543060303,0.0703594217445088
2023-01-19,,0.5,0.8591437935829163,0.5428466666666666,0.0801343391407441,0.8691060543060303,0.0703594217445088
2023-01-20,,0.5,0.8591437935829163,0.5428466666666666,0.0801343391407441,0.8691060543060303,0.0703594217445088
2023-01-23,,0.5,0.8591437935829163,0.5428466666666666,0.0801343391407441,0.8691060543060303,0.0703594217445088
2023-01-24,,0.5,0.8591437935829163,0.5428466666666666,0.0801343391407441,0.8691060543060303,0.0703594217445088
2023-01-25,,0.5,0.8591437935829163,0.5428466666666666,0.0801343391407441,0.8691060543060303,0.0703594217445088
2023-01-27,,0.5,0.8591437935829163,0.5428466666666666,0.0801343391407441,0.8691060543060303,0.0703594217445088
2023-01-30,,0.5,0.8591437935829163,0.5428466666666666,0.0801343391407441,0.8691060543060303,0.0703594217445088
2023-01-31,,0.5,0.8591437935829163,0.5428466666666666,0.0801343391407441,0.8691060543060303,0.0703594217445088
2023-02-01,,0.5,0.8591437935829163,0.5428466666666666,0.0801343391407441,0.8691060543060303,0.0703594217445088
2023-02-02,,0.5,0.8591437935829163,0.5428466666666666,0.0801343391407441,0.8691060543060303,0.0703594217445088
2023-02-03,,0.5,0.8591437935829163,0.5428466666666666,0.0801343391407441,0.8691060543060303,0.0703594217445088
2023-02-06,,0.5,0.8591437935829163,0.5428466666666666,0.0801343391407441,0.8691060543060303,0.0703594217445088
2023-02-07,,0.5,0.8591437935829163,0.5428466666666666,0.0801343391407441,0.8691060543060303,0.0703594217445088
2023-02-08,,0.5,0.8591437935829163,0.5428466666666666,0.0801343391407441,0.8691060543060303,0.0703594217445088
2023-02-09,Navin Fluorine International Ltd.,0.5,0.8591437935829163,0.5428466666666666,0.0801343391407441,0.8691060543060303,0.0703594217445088
2023-02-09,Navin Fluorine International Ltd.,0.5,0.8591437935829163,0.54016875,0.0781546626354862,0.8684834130108356,0.0680192712491093
2023-02-10,,0.5,0.7588369846343994,0.5389873161764706,0.07722607073248419,0.8623083177953959,0.0756342073790304
2023-02-13,,0.5,0.708683580160141,0.5383965992647058,0.0767617747809832,0.859220770187676,0.07944167544399094
2023-02-14,,0.5,0.6836068779230118,0.5381012408088235,0.0765296268052327,0.857676996383816,0.08134540947647123
2023-02-15,,0.5,0.6710685268044472,0.5379535615808824,0.07641355281735746,0.856905109481886,0.08229727649271137
2023-02-16,,0.5,0.6647993512451649,0.5378797219669118,0.07635551582341982,0.856519166030921,0.08277321000083143
2023-02-17,,0.5,0.6616647634655237,0.5378428021599264,0.076326497326451,0.8563261943054385,0.08301117675489147
2023-02-20,,0.5,0.6600974695757031,0.5378243422564337,0.0763119880779666,0.8562297084426973,0.08313016013192148
2023-02-21,,0.5,0.6593138226307929,0.5378151123046875,0.0763047334537244,0.8561814655113267,0.0831896518204365
2023-02-22,,0.5,0.6589219991583377,0.5378104973288143,0.07630110614160329,0.8561573440456414,0.083219397664694
2023-02-23,,0.5,0.6587260874221101,0.5378081898408777,0.07629929248554274,0.8561452833127987,0.08323427058682276
2023-02-24,,0.5,0.6586281315539964,0.5378070360969094,0.07629838565751246,0.8561392529463774,0.08324170704788714
2023-02-27,,0.5,0.6585791536199395,0.5378064592249252,0.07629793224349732,0.8561362377631667,0.08324542527841933
2023-02-28,,0.5,0.658554664652911,0.5378061707889332,0.07629770553648976,0.8561347301715614,0.08324728439368542
2023-03-01,,0.5,0.6585424201693968,0.5378060265709372,0.07629759218298598,0.8561339763757587,0.08324821395131846
2023-03-02,,0.5,0.6585362979276397,0.5378059544619391,0.07629753550623408,0.8561335994778574,0.08324867873013497
2023-03-03,,0.5,0.6585332368067611,0.5378059184074402,0.07629750716785813,0.8561334110289067,0.08324891111954325
2023-03-06,,0.5,0.6585317062463218,0.5378059003801907,0.07629749299867017,0.8561333168044314,0.08324902731424738
2023-03-08,,0.5,0.6585309409661022,0.537805891366566,0.07629748591407617,0.8561332696921937,0.08324908541159945
2023-03-09,,0.5,0.6585305583259924,0.5378058868597535,0.07629748237177919,0.8561332461360749,0.08324911446027547
2023-03-10,,0.5,0.6585303670059375,0.5378058846063474,0.07629748060063068,0.8561332343580155,0.08324912898461348
2023-03-13,,0.5,0.65853027134591,0.5378058834796442,0.07629747971505643,0.8561332284689858,0.08324913624678248
2023-03-14,,0.5,0.6585302235158963,0.5378058829162926,0.07629747927226932,0.8561332255244709,0.083249139877867
2023-03-15,,0.5,0.6585301996008894,0.5378058826346168,0.07629747905087575,0.8561332240522135,0.08324914169340925
2023-03-16,,0.5,0.658530187643386,0.537805882493779,0.07629747894017896,0.8561332233160848,0.08324914260118038
2023-03-17,Navin Fluorine International Ltd.,0.5,0.6585301756858826,0.5378058823529411,0.0762974788294822,0.856133222579956,0.0832491435089515
2023-03-17,Navin Fluorine International Ltd.,0.5,0.6585301756858826,0.5357055555555555,0.0745538748921738,0.8451552755302854,0.0932310244612965
2023-03-20,,0.6101,0.7954765558242798,0.538398015873016,0.07766099882790525,0.8471044796326804,0.09064327162634664
2023-03-21,,0.6651499999999999,0.8639497458934784,0.5397442460317461,0.07921456079577097,0.8480790816838779,0.08934939520887172
2023-03-22,,0.6926749999999999,0.8981863409280777,0.5404173611111112,0.07999134177970382,0.8485663827094767,0.08870245700013427
2023-03-23,,0.7064374999999999,0.9153046384453773,0.5407539186507937,0.08037973227167025,0.8488100332222761,0.08837898789576554
2023-03-24,,0.71331875,0.9238637872040272,0.540922197420635,0.08057392751765347,0.8489318584786758,0.08821725334358116
2023-03-27,,0.716759375,0.9281433615833521,0.5410063368055555,0.08067102514064509,0.8489927711068757,0.08813638606748897
2023-03-28,,0.7184796874999999,0.9302831487730145,0.5410484064980159,0.08071957395214088,0.8490232274209756,0.08809595242944288
2023-03-29,,0.7193398437499999,0.9313530423678458,0.5410694413442461,0.08074384835788878,0.8490384555780255,0.08807573561041984
2023-03-31,,0.719769921875,0.9318879891652614,0.5410799587673611,0.08075598556076274,0.8490460696565505,0.08806562720090833
2023-04-03,,0.7199849609375,0.9321554625639692,0.5410852174789187,0.08076205416219973,0.849049876695813,0.08806057299615255
2023-04-05,,0.72009248046875,0.9322891992633231,0.5410878468346975,0.08076508846291822,0.8490517802154443,0.08805804589377467
2023-04-06,,0.720146240234375,0.932356067613,0.5410891615125868,0.08076660561327745,0.8490527319752599,0.08805678234258574
2023-04-10,,0.7201731201171875,0.9323895017878385,0.5410898188515315,0.08076736418845706,0.8490532078551677,0.08805615056699126
2023-04-11,,0.7201865600585937,0.9324062188752578,0.5410901475210039,0.08076774347604687,0.8490534457951215,0.08805583467919403
2023-04-12,,0.7201932800292968,0.9324145774189674,0.5410903118557401,0.08076793311984179,0.8490535647650985,0.08805567673529541
2023-04-13,,0.7201966400146484,0.9324187566908222,0.5410903940231082,0.08076802794173923,0.849053624250087,0.0880555977633461
2023-04-17,,0.7201983200073242,0.9324208463267496,0.5410904351067922,0.08076807535268796,0.8490536539925813,0.08805555827737144
2023-04-18,,0.7201991600036621,0.9324218911447133,0.5410904556486342,0.08076809905816232,0.8490536688638284,0.08805553853438411
2023-04-19,,0.720199580001831,0.9324224135536952,0.5410904659195552,0.0807681109108995,0.8490536762994519,0.08805552866289046
2023-04-20,,0.7201997900009155,0.9324226747581861,0.5410904710550157,0.08076811683726809,0.8490536800172637,0.08805552372714362
2023-04-21,,0.7201998950004578,0.9324228053604315,0.541090473622746,0.0807681198004524,0.8490536818761696,0.08805552125927021
2023-04-24,,0.7201999475002289,0.9324228706615543,0.5410904749066111,0.08076812128204455,0.8490536828056225,0.08805552002533351
2023-04-25,,0.7201999737501144,0.9324229033121156,0.5410904755485437,0.08076812202284062,0.849053683270349,0.08805551940836515
2023-04-26,,0.7201999868750572,0.9324229196373963,0.54109047586951,0.08076812239323866,0.8490536835027123,0.08805551909988096
2023-04-27,,0.7201999934375285,0.9324229278000367,0.541090476029993,0.08076812257843768,0.8490536836188939,0.08805551894563887
2023-04-28,,0.7201999967187642,0.9324229318813568,0.5410904761102346,0.0807681226710372,0.8490536836769846,0.08805551886851784
2023-05-02,,0.7201999983593821,0.9324229339220169,0.5410904761503554,0.08076812271733694,0.8490536837060301,0.08805551882995732
2023-05-03,,0.720199999179691,0.932422934942347,0.5410904761704158,0.08076812274048681,0.8490536837205528,0.08805551881067705
2023-05-04,,0.7201999995898455,0.932422935452512,0.541090476180446,0.08076812275206174,0.8490536837278142,0.08805551880103693
2023-05-05,,0.7201999997949227,0.9324229357075945,0.5410904761854611,0.08076812275784923,0.8490536837314449,0.08805551879621687
2023-05-08,,0.7201999998974613,0.9324229358351357,0.5410904761879687,0.08076812276074297,0.8490536837332602,0.08805551879380683
2023-05-09,,0.7201999999487306,0.9324229358989063,0.5410904761892225,0.08076812276218984,0.8490536837341678,0.08805551879260182
