Date,Company,VADER Sentiment Score,FinBERT Sentiment Score,VADER Rolling Mean,VADER Volatility,FinBERT Rolling Mean,FinBERT Volatility
2023-01-10,,0.60115,0.9436892867088318,0.6488833333333334,0.1532529765888197,0.8406283827055068,0.1457826490700007
2023-01-11,,0.60115,0.9436892867088318,0.6488833333333334,0.1532529765888197,0.8406283827055068,0.1457826490700007
2023-01-12,,0.60115,0.9436892867088318,0.6488833333333334,0.1532529765888197,0.8406283827055068,0.1457826490700007
2023-01-13,,0.60115,0.9436892867088318,0.6488833333333334,0.1532529765888197,0.8406283827055068,0.1457826490700007
2023-01-16,,0.60115,0.9436892867088318,0.6488833333333334,0.1532529765888197,0.8406283827055068,0.1457826490700007
2023-01-17,,0.60115,0.9436892867088318,0.6488833333333334,0.1532529765888197,0.8406283827055068,0.1457826490700007
2023-01-18,,0.60115,0.9436892867088318,0.6488833333333334,0.1532529765888197,0.8406283827055068,0.1457826490700007
2023-01-19,,0.60115,0.9436892867088318,0.6488833333333334,0.1532529765888197,0.8406283827055068,0.1457826490700007
2023-01-20,,0.60115,0.9436892867088318,0.6488833333333334,0.1532529765888197,0.8406283827055068,0.1457826490700007
2023-01-23,,0.60115,0.9436892867088318,0.6488833333333334,0.1532529765888197,0.8406283827055068,0.1457826490700007
2023-01-24,,0.60115,0.9436892867088318,0.6488833333333334,0.1532529765888197,0.8406283827055068,0.1457826490700007
2023-01-25,,0.60115,0.9436892867088318,0.6488833333333334,0.1532529765888197,0.8406283827055068,0.1457826490700007
2023-01-27,,0.60115,0.9436892867088318,0.6488833333333334,0.1532529765888197,0.8406283827055068,0.1457826490700007
2023-01-30,,0.60115,0.9436892867088318,0.6488833333333334,0.1532529765888197,0.8406283827055068,0.1457826490700007
2023-01-31,BASF India Ltd.,0.60115,0.9436892867088318,0.6488833333333334,0.1532529765888197,0.8406283827055068,0.1457826490700007
2023-02-01,,0.46557499999999996,0.9281946122646332,0.6369821428571429,0.15777215379640636,0.8504070185479664,0.1348936071674799
2023-02-02,,0.39778749999999996,0.9204472750425339,0.6310315476190477,0.16003174240019968,0.8552963364691961,0.12944908621621948
2023-02-03,,0.3638937499999999,0.9165736064314842,0.62805625,0.16116153670209635,0.857740995429811,0.1267268257405893
2023-02-06,,0.3469468749999999,0.9146367721259594,0.6265686011904762,0.1617264338530447,0.8589633249101185,0.1253656955027742
2023-02-07,,0.3384734374999999,0.913668354973197,0.6258247767857144,0.16200888242851885,0.8595744896502722,0.12468513038386665
2023-02-08,,0.33423671874999994,0.9131841463968158,0.6254528645833334,0.16215010671625593,0.859880072020349,0.12434484782441288
2023-02-09,,0.3321183593749999,0.9129420421086252,0.625266908482143,0.16222071886012446,0.8600328632053875,0.12417470654468599
2023-02-10,,0.33105917968749987,0.9128209899645299,0.6251739304315477,0.16225602493205873,0.8601092587979067,0.12408963590482254
2023-02-13,,0.3305295898437499,0.9127604638924822,0.62512744140625,0.1622736779680259,0.8601474565941662,0.12404710058489082
2023-02-14,,0.3302647949218749,0.9127302008564584,0.6251041968936012,0.16228250448600945,0.8601665554922961,0.12402583292492496
2023-02-15,,0.33013239746093737,0.9127150693384465,0.6250925746372769,0.16228691774500123,0.860176104941361,0.12401519909494202
2023-02-16,,0.3300661987304686,0.9127075035794405,0.6250867635091146,0.1622891243744971,0.8601808796658934,0.12400988217995056
2023-02-17,,0.3300330993652343,0.9127037206999375,0.6250838579450335,0.16229022768924506,0.8601832670281597,0.12400722372245482
2023-02-20,,0.33001654968261707,0.9127018292601861,0.625082405162993,0.16229077934661904,0.8601844607092928,0.12400589449370696
2023-02-21,,0.33000827484130846,0.9127008835403103,0.6250816787719726,0.162291055175306,0.8601850575498593,0.12400522987933302
2023-02-22,,0.33000413742065415,0.9127004106803724,0.6250813155764625,0.1622911930896495,0.8601853559701427,0.12400489757214606
2023-02-23,,0.330002068710327,0.9127001742504035,0.6250811339787075,0.16229126204682126,0.8601855051802842,0.12400473141855257
