Date,Company,VADER Sentiment Score,FinBERT Sentiment Score,VADER Rolling Mean,VADER Volatility,FinBERT Rolling Mean,FinBERT Volatility
2023-01-10,,0.5640000000000001,0.886946439743042,0.5372190476190477,0.0497154213403409,0.8665897534007118,0.0843738991367534
2023-01-11,,0.5640000000000001,0.886946439743042,0.5372190476190477,0.0497154213403409,0.8665897534007118,0.0843738991367534
2023-01-12,,0.5640000000000001,0.886946439743042,0.5372190476190477,0.0497154213403409,0.8665897534007118,0.0843738991367534
2023-01-13,,0.5640000000000001,0.886946439743042,0.5372190476190477,0.0497154213403409,0.8665897534007118,0.0843738991367534
2023-01-16,,0.5640000000000001,0.886946439743042,0.5372190476190477,0.0497154213403409,0.8665897534007118,0.0843738991367534
2023-01-17,,0.5640000000000001,0.886946439743042,0.5372190476190477,0.0497154213403409,0.8665897534007118,0.0843738991367534
2023-01-18,,0.5640000000000001,0.886946439743042,0.5372190476190477,0.0497154213403409,0.8665897534007118,0.0843738991367534
2023-01-19,,0.5640000000000001,0.886946439743042,0.5372190476190477,0.0497154213403409,0.8665897534007118,0.0843738991367534
2023-01-20,,0.5640000000000001,0.886946439743042,0.5372190476190477,0.0497154213403409,0.8665897534007118,0.0843738991367534
2023-01-23,,0.5640000000000001,0.886946439743042,0.5372190476190477,0.0497154213403409,0.8665897534007118,0.0843738991367534
2023-01-24,,0.5640000000000001,0.886946439743042,0.5372190476190477,0.0497154213403409,0.8665897534007118,0.0843738991367534
2023-01-25,,0.5640000000000001,0.886946439743042,0.5372190476190477,0.0497154213403409,0.8665897534007118,0.0843738991367534
2023-01-27,,0.5640000000000001,0.886946439743042,0.5372190476190477,0.0497154213403409,0.8665897534007118,0.0843738991367534
2023-01-30,,0.5640000000000001,0.886946439743042,0.5372190476190477,0.0497154213403409,0.8665897534007118,0.0843738991367534
2023-01-31,Data Patterns (India) Ltd.,0.5640000000000001,0.886946439743042,0.5372190476190477,0.0497154213403409,0.8665897534007118,0.0843738991367534
2023-01-31,Data Patterns (India) Ltd.,0.5640000000000001,0.886946439743042,0.53545,0.0479566444822821,0.8639232090541294,0.0827085911130786
2023-02-01,,0.6060000000000001,0.8425500690937042,0.5365654761904761,0.050017544431173996,0.8604758239927746,0.0822653712925771
2023-02-02,,0.627,0.8203518837690353,0.5371232142857143,0.05104799440561995,0.8587521314620972,0.08204376138232636
2023-02-03,,0.6375,0.8092527911067009,0.5374020833333333,0.05156321939284292,0.8578902851967585,0.08193295642720097
2023-02-06,,0.6427499999999999,0.8037032447755337,0.5375415178571428,0.05182083188645441,0.8574593620640891,0.08187755394963828
2023-02-07,,0.645375,0.8009284716099501,0.5376112351190476,0.05194963813326015,0.8572439004977545,0.08184985271085693
2023-02-08,,0.6466875000000001,0.7995410850271583,0.53764609375,0.05201404125666302,0.8571361697145872,0.08183600209146627
2023-02-09,,0.6473437500000001,0.7988473917357624,0.5376635230654763,0.05204624281836446,0.8570823043230035,0.08182907678177093
2023-02-10,,0.6476718750000001,0.7985005450900644,0.5376722377232144,0.052062343599215175,0.8570553716272116,0.08182561412692327
2023-02-13,,0.6478359375,0.7983271217672154,0.5376765950520834,0.052070393989640536,0.8570419052793157,0.08182388279949943
2023-02-14,,0.6479179687500001,0.7982404101057909,0.5376787737165178,0.05207441918485321,0.8570351721053677,0.08182301713578752
2023-02-15,,0.647958984375,0.7981970542750787,0.5376798630487352,0.052076431782459555,0.8570318055183938,0.08182258430393155
