Price,Close,High,Low,Open,Volume,MA_5,MA_10,MA_15,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,VADER Sentiment Score
Ticker,OIL.NS,OIL.NS,OIL.NS,OIL.NS,OIL.NS,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,
2023-01-10,127.3194580078125,127.76577534769524,125.56394949385172,125.56394949385172,1631421,,,,,,,-1.1592363933689878,,-0.0137882185600652,0.0035054919873704,-0.0137882185600652,Oil Gas & Consumable Fuels,13.0,0.81245
2023-01-11,132.61575317382812,133.83568900770285,127.31945335922565,127.31945335922565,4418659,,,,,,,-1.1268349989471107,0.0415984740187209,-0.0399371845942032,0.0091990265460821,-0.0399371845942032,Oil Gas & Consumable Fuels,13.0,0.81245
2023-01-12,133.95472717285156,136.24582223599114,132.943076222429,133.89521909462235,3463993,,,,,,,-1.1186434946402173,0.0100966436262542,-0.0004442402256729,0.0171035028885782,-0.0075521855165078,Oil Gas & Consumable Fuels,13.0,0.81245
2023-01-13,132.913330078125,135.3532024170397,131.90167901577686,134.63909177875644,2013133,,,,,,,-1.1250144987021786,-0.007774246692935,0.0129841130277681,0.0183568671214586,-0.0076113589340776,Oil Gas & Consumable Fuels,13.0,0.81245
2023-01-16,134.01422119140625,134.87710866599173,133.35961877903446,133.74642805720646,962628,132.1634979248047,,,,,,-1.1182795252804083,0.0082827742908416,-0.0019982441551282,0.0064387754293109,-0.004884574238109,Oil Gas & Consumable Fuels,13.0,0.81245
2023-01-17,134.43081665039062,135.68050001813629,132.70505499651077,134.37130856718974,1446165,133.5857696533203,,,,,,-1.1157308996170336,0.0031085914261992,-0.0004426669768409,0.0092961078336351,-0.0128375449683384,Oil Gas & Consumable Fuels,13.0,0.81245
2023-01-18,138.7451934814453,140.4411940329531,134.49030486867915,134.49030486867915,3223752,134.81165771484376,,,,,,-1.0893366332467218,0.0320936593152962,-0.0306669262264223,0.0122238508517023,-0.0306669262264223,Oil Gas & Consumable Fuels,13.0,0.81245
2023-01-19,139.60809326171875,140.3222039076142,136.63264812776995,137.61455196844219,1129126,135.94233093261718,,,,,,-1.0840576306135992,0.0062193129622817,-0.0142795539047964,0.0051151092262018,-0.0213128412861483,Oil Gas & Consumable Fuels,13.0,0.81245
2023-01-20,140.17343139648438,141.33384579757288,137.94184428588835,139.54857610909605,1152189,137.39435119628905,,,,,,-1.0805990348759962,0.0040494653394184,-0.0044577298362691,0.0082784190236895,-0.0159201860749482,Oil Gas & Consumable Fuels,13.0,0.81245
