Price,Close,High,Low,Open,Volume,MA_5,MA_10,MA_15,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,VADER Sentiment Score
Ticker,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS,APOLLOHOSP.NS,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,
2023-01-10,4427.22998046875,4449.3828298242,4367.115337091874,4371.080035536806,557940,,,,,,,-1.3151667393626638,,-0.0126828615589559,0.0050037719868132,-0.0135783873081088,Healthcare,9.0,0.8243
2023-01-11,4322.115234375,4442.8899331769435,4297.781612196338,4434.514315813354,462687,,,,,,,-1.4238839044362983,-0.0237427796968931,0.026005572582705,0.027943424053433,-0.0056300262392658,Healthcare,9.0,0.8243
2023-01-12,4321.2724609375,4343.722463630537,4287.076945161975,4332.373807473661,207917,,,,,,,-1.4247555608149631,-0.0001949909689582,0.0025689994409083,0.0051952296218245,-0.007913297780836,Healthcare,9.0,0.77225
2023-01-13,4297.28662109375,4331.4327778857705,4230.382339055469,4326.4769051421945,366497,,,,,,,-1.4495634265676616,-0.0055506427934299,0.0067927244845993,0.0079459807554864,-0.0155689596569782,Healthcare,9.0,0.7462249999999999
2023-01-16,4256.7470703125,4325.732905835443,4247.182334079136,4325.732905835443,210854,4324.9302734375,,,,,,-1.4914923204486903,-0.0094337553800243,0.0162062331596033,0.0162062331596033,-0.002246959021848,Healthcare,9.0,0.7332124999999999
2023-01-17,4284.69873046875,4298.178800294345,4237.2709344432305,4278.107516920666,294500,4296.4240234375,,,,,,-1.4625827205664923,0.0065664366932184,-0.0015383143513015,0.0031460951337691,-0.0110691087072838,Healthcare,9.0,0.7267062499999999
2023-01-18,4301.4990234375,4313.591546269033,4267.006343448573,4298.723928347609,331806,4292.30078125,,,,,,-1.4452066597201862,0.0039209974902744,-0.0006451460467084,0.0028112345872088,-0.0080187580657318,Healthcare,9.0,0.7234531249999999
2023-01-19,4280.0390625,4301.497888577405,4247.825898835684,4301.497888577405,162244,4284.0541015625,,,,,,-1.4674020814133053,-0.0049889493919611,0.0050136986518227,0.0050136986518227,-0.0075263714171571,Healthcare,9.0,0.7218265625
2023-01-20,4247.4306640625,4284.3025502487035,4226.566633748699,4264.032837476664,242706,4274.08291015625,,,,,,-1.501128012050618,-0.0076187151475326,0.0039087567819846,0.0086809860130681,-0.0049121532436847,Healthcare,9.0,0.72101328125
2023-01-23,4297.1875,4315.078005388444,4249.06568965324,4256.499498092522,161350,4282.17099609375,4303.550634765625,,,,,-1.4496659446701348,0.0117145728495328,-0.0094685190970786,0.0041633057408929,-0.0111984432484641,Healthcare,9.0,0.720606640625
