Price,Close,High,Low,Open,Volume,MA_5,MA_10,MA_15,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,VADER Sentiment Score
Ticker,SUNTV.NS,SUNTV.NS,SUNTV.NS,SUNTV.NS,SUNTV.NS,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,
2023-01-10,444.84039306640625,453.15210053913637,442.6333252900583,450.33457452542154,367859,,,,,,,-1.2117301130397866,,0.012350905054153,0.0186846959095492,-0.004961482389524,Media Entertainment & Publication,11.0,0.5
2023-01-11,439.62799072265625,447.04747031707575,437.8435632750907,447.04747031707575,1622570,,,,,,,-1.250331847670172,-0.0117174663654518,0.0168767224812582,0.0168767224812582,-0.0040589486684693,Media Entertainment & Publication,11.0,0.5
2023-01-12,443.5255432128906,445.73261093891574,440.52017073557687,441.41239875078577,571116,,,,,,,-1.2214675588041315,0.0088655694643728,-0.0047644256220222,0.0049761907962215,-0.0067760978444283,Media Entertainment & Publication,11.0,0.5
2023-01-13,451.6963806152344,453.1520908934584,443.2907500553625,445.7795589155631,774785,,,,,,,-1.1609564016998657,0.0184224731300803,-0.0130991124870477,0.0032227627687457,-0.0186090279236308,Media Entertainment & Publication,11.0,0.5
2023-01-16,453.1051330566406,455.31217207333594,449.9119141208962,453.9973323911,294909,446.5590881347656,,,,,,-1.150523537097946,0.0031188039175506,0.0019690779674919,0.0048709203575043,-0.0070474128469987,Media Entertainment & Publication,11.0,0.5
2023-01-17,453.9034118652344,455.03043369186173,449.58322840632593,453.6686180397999,324280,448.3716918945312,,,,,,-1.144611685959412,0.0017617959946923,-0.0005172770666552,0.0024829551776137,-0.0095178475111157,Media Entertainment & Publication,11.0,0.5
2023-01-18,456.1575012207031,457.5192883478461,452.16600578841224,455.124402553015,305294,451.67759399414064,,,,,,-1.127918469781019,0.0049660110423183,-0.0022647850028192,0.002985344148674,-0.0087502571405916,Media Entertainment & Publication,11.0,0.5
2023-01-19,457.519287109375,458.22366865434316,452.447745717876,455.2652718977486,313222,454.4763427734375,,,,,,-1.1178334276006223,0.0029853414336663,-0.0049266015119654,0.0015395668878102,-0.0110848690632064,Media Entertainment & Publication,11.0,0.5
2023-01-20,455.1243591308594,459.2097774452268,452.21290994927824,457.5192446972011,329425,455.1619384765625,,,,,,-1.1355696590326412,-0.0052345945755574,0.0052620465556165,0.0089764879255622,-0.0063970409914798,Media Entertainment & Publication,11.0,0.5
2023-01-23,460.0080871582031,461.6046967600649,454.3260876046417,454.79567529208833,405729,456.542529296875,451.5508087158203,,,,,-1.099402003336502,0.0107305353566882,-0.0113311309336223,0.003470829418946,-0.0123519557855236,Media Entertainment & Publication,11.0,0.5
2023-01-24,444.69952392578125,460.4776581887002,442.82117324394056,460.00807051824006,635034,454.7017517089844,451.5367218017578,,,,,-1.212773354298884,-0.0332789002188934,0.0344244726356257,0.0354804388447069,-0.0042238648363251,Media Entertainment & Publication,11.0,0.5
2023-01-25,437.9374084472656,448.97271765585185,435.6833935752295,444.1829468007828,1135822,451.0577331542969,451.36766357421874,,,,,-1.2628518728067029,-0.0152060326460889,0.014261257963007,0.0251983708076288,-0.0051468881820986,Media Entertainment & Publication,11.0,0.5
