Price,Close,High,Low,Open,Volume,MA_5,MA_10,MA_15,MA_20,MA_25,MA_30,Normalised Close,Return Ratio,Percentage Change Open,Percentage Change High,Percentage Change Low,Sector,Sector Encoded,VADER Sentiment Score
Ticker,MMTC.NS,MMTC.NS,MMTC.NS,MMTC.NS,MMTC.NS,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,
2023-01-10,35.79999923706055,36.29999923706055,35.599998474121094,36.29999923706055,801860,,,,,,,-1.114950361574055,,0.0139664807445691,0.0139664807445691,-0.005586613608986,Services,16.0,0.648
2023-01-11,35.900001525878906,36.20000076293945,35.650001525878906,36.04999923706055,1389861,,,,,,,-1.1106440195517684,0.0027933600823889,0.0041782090475264,0.0083565243540251,-0.0069637880048496,Services,16.0,0.648
2023-01-12,35.849998474121094,36.099998474121094,35.599998474121094,35.75,665193,,,,,,,-1.1127972726979876,-0.0013928426081477,-0.0027893578347926,0.0069735009941622,-0.0069735009941622,Services,16.0,0.648
2023-01-13,35.650001525878906,36.20000076293945,35.5,35.95000076293945,1088467,,,,,,,-1.121409628202258,-0.0055787156695852,0.0084151255040696,0.0154277479248154,-0.004207616254098,Services,16.0,0.648
2023-01-16,35.5,35.95000076293945,35.45000076293945,35.70000076293945,805421,35.74000015258789,,,,,,-1.127869059100612,-0.0042076162540979,0.0056338243081535,0.0126760778292802,-0.0014084292129731,Services,16.0,0.648
2023-01-17,35.54999923706055,35.849998474121094,35.400001525878906,35.79999923706055,449341,35.69000015258789,,,,,,-1.1257159702245445,0.0014084292129731,0.007032348955422,0.0084387972854806,-0.0042193449901757,Services,16.0,0.648
2023-01-18,35.75,36.0,35.599998474121094,35.849998474121094,640533,35.65999984741211,,,,,,-1.1171034504501227,0.0056259006253635,0.0027971601152754,0.006993006993007,-0.0041958468777316,Services,16.0,0.648
2023-01-19,35.599998474121094,36.099998474121094,35.29999923706055,35.29999923706055,725502,35.60999984741211,,,,,,-1.1235628813484768,-0.0041958468777316,-0.008426945222445,0.0140449444222159,-0.008426945222445,Services,16.0,0.648
2023-01-20,35.099998474121094,35.95000076293945,35.0,35.599998474121094,745608,35.49999923706055,,,,,,-1.1450940986494555,-0.0140449444222158,0.0142450148642783,0.0242165904777762,-0.0028489595005202,Services,16.0,0.648
2023-01-23,34.54999923706055,35.400001525878906,34.45000076293945,35.25,702859,35.30999908447266,35.52499961853027,,,,,-1.168778404826502,-0.0156694946145384,0.0202605145701013,0.0246020928390235,-0.0028943119053336,Services,16.0,0.648
2023-01-24,34.04999923706055,35.0,34.0,34.79999923706055,785822,35.00999908447265,35.34999961853028,,,,,-1.1903096221274805,-0.014471780348512,0.0220264322115957,0.0279001698744667,-0.0014684064076608,Services,16.0,0.648
2023-01-25,33.95000076293945,34.349998474121094,33.70000076293945,34.20000076293945,605923,34.64999923706055,35.154999542236325,,,,,-1.1946157998796156,-0.0029368128153217,0.0073637700848863,0.0117819647184893,-0.0073637700848863,Services,16.0,0.648
2023-01-27,33.650001525878906,34.20000076293945,32.75,34.099998474121094,1104000,34.25999984741211,34.93499984741211,,,,,-1.2075344974061726,-0.0088365016294206,0.0133728656117924,0.0163447016974891,-0.0267459579514951,Services,16.0,0.648
2023-01-30,33.20000076293945,34.0,32.900001525878906,33.650001525878906,800534,33.880000305175784,34.68999977111817,,,,,-1.2269126258310838,-0.0133729789757475,0.0135542395360961,0.0240963620083276,-0.0090361213905582,Services,16.0,0.648
2023-01-31,34.20000076293945,34.400001525878906,33.150001525878906,33.400001525878906,655066,33.810000610351565,34.55999984741211,34.9533332824707,,,,-1.1838501912291264,0.030120481235539,-0.0233917900354978,0.0058479753940878,-0.0307017313928943,Services,16.0,0.648
2023-01-31,34.20000076293945,34.400001525878906,33.150001525878906,33.400001525878906,655066,33.810000610351565,34.55999984741211,34.9533332824707,,,,-1.1838501912291264,0.030120481235539,-0.0233917900354978,0.0058479753940878,-0.0307017313928943,Services,16.0,0.648
2023-02-01,33.400001525878906,34.75,33.0,34.70000076293945,945866,33.68000106811523,34.34500007629394,34.79333343505859,,,,-1.218300106056662,-0.0233917900354978,0.0389221310679666,0.0404191141451024,-0.011976093042061,Services,16.0,0.66945
2023-02-02,33.20000076293945,33.79999923706055,32.849998474121094,33.20000076293945,772159,33.53000106811523,34.09000015258789,34.61333338419596,,,,-1.2269126258310838,-0.0059880465210305,0.0,0.0180722427811164,-0.010542237372749,Services,16.0,0.680175
2023-02-03,32.79999923706055,33.70000076293945,32.54999923706055,33.70000076293945,622379,33.36000061035156,33.81000022888183,34.41000010172526,,,,-1.2441376653799272,-0.0120482384544225,0.0274390715491845,0.0274390715491845,-0.0076219513968014,Services,16.0,0.6855374999999999
2023-02-06,32.79999923706055,33.099998474121094,32.400001525878906,32.849998474121094,470582,33.28000030517578,33.58000030517578,34.21999994913737,,,,-1.2441376653799272,0.0,0.0015243670190105,0.009146318415812,-0.0121950524538331,Services,16.0,0.6882187499999999
2023-02-07,32.650001525878906,33.099998474121094,32.54999923706055,32.79999923706055,456656,32.970000457763675,33.39000053405762,34.03000005086263,34.45750007629395,,,-1.25059693200813,-0.0045731010570317,0.0045941103881037,0.0137824480003627,-0.0030628570947874,Services,16.0,0.689559375
2023-02-08,32.79999923706055,33.0,32.45000076293945,32.79999923706055,616967,32.85,33.26500053405762,33.846666717529295,34.30750007629395,,,-1.2441376653799272,0.0045941103881036,0.0,0.0060975843777908,-0.0106706854348226,Services,16.0,0.6902296875
2023-02-09,33.25,33.70000076293945,32.79999923706055,33.150001525878906,795129,32.85999984741211,33.19500045776367,33.68000005086263,34.175,,,-1.2247595369550162,0.0137195357745923,-0.0030074729058975,0.0135338575320136,-0.0135338575320136,Services,16.0,0.69056484375
2023-02-10,33.29999923706055,33.5,33.04999923706055,33.349998474121094,460153,32.95999984741211,33.160000228881835,33.52666676839193,34.04750003814697,,,-1.2226064480789487,0.0015037364529487,0.0015014786248073,0.0060060290547054,-0.0075075076795126,Services,16.0,0.690732421875
2023-02-13,32.5,33.400001525878906,32.25,33.29999923706055,573370,32.9,33.09000015258789,33.35333353678386,33.88999996185303,,,-1.257056362906484,-0.0240240016633455,0.0246153611403245,0.0276923546424279,-0.0076923076923076,Services,16.0,0.6908162109375
2023-02-14,32.349998474121094,33.099998474121094,32.0,32.599998474121094,560319,32.83999938964844,32.90499992370606,33.20666681925456,33.73249988555908,34.13399993896484,,-1.2635157938048385,-0.0046154315655048,0.0077279756349908,0.0231839269049727,-0.0108191187211671,Services,16.0,0.6908581054687499
2023-02-15,32.349998474121094,32.599998474121094,32.20000076293945,32.400001525878906,341714,32.74999923706055,32.79999961853027,33.0933334350586,33.57249984741211,33.99599990844727,,-1.2635157938048385,0.0,0.0015456894626382,0.0077279756349908,-0.0046367146292645,Services,16.0,0.6908790527343749
2023-02-16,32.849998474121094,32.95000076293945,32.400001525878906,32.54999923706055,489578,32.66999893188476,32.76499938964844,33.01999994913737,33.427499771118164,33.87399978637696,,-1.2419845765038595,0.0154559512699817,-0.0091323972905777,0.0030442098466805,-0.0136985378735007,Services,16.0,0.6908895263671875
2023-02-17,33.599998474121094,34.099998474121094,32.650001525878906,32.900001525878906,1853961,32.72999877929688,32.84499931335449,33.01666641235352,33.32749977111816,33.78399978637695,,-1.2096877505523915,0.0228310512888103,-0.0208332434533093,0.0148809530567419,-0.0282737199816803,Services,16.0,0.6908947631835938
2023-02-20,32.95000076293945,33.79999923706055,32.70000076293945,33.650001525878906,682591,32.81999893188477,32.85999946594238,32.99999974568685,33.21999988555908,33.67599975585937,,-1.237678234481573,-0.0193451708541675,0.0212443322224982,0.0257966147022712,-0.0075872532385853,Services,16.0,0.6908973815917969
2023-02-21,32.849998474121094,33.25,32.54999923706055,33.25,536077,32.91999893188476,32.8799991607666,32.90999959309896,33.13499984741211,33.56999969482422,33.931666437784834,-1.2419845765038595,-0.0030349707588121,0.0121766071372582,0.0121766071372582,-0.0091323972905777,Services,16.0,0.6908986907958985
2023-02-22,32.20000076293945,32.95000076293945,32.150001525878906,32.95000076293945,341372,32.88999938964844,32.819999313354494,32.82999954223633,33.04249992370605,33.43599975585938,33.81166648864746,-1.269975060433041,-0.0197868414421298,0.0232919249139649,0.0232919249139649,-0.001552771300493,Services,16.0,0.6908993453979493
2023-02-23,31.899999618530273,32.349998474121094,31.799999237060547,32.29999923706055,404961,32.69999961853027,32.68499927520752,32.74333279927571,32.93999986648559,33.28199974060058,33.67833309173584,-1.282893840094674,-0.0093168055062428,0.0125391731446264,0.0141065473658947,-0.0031348082340301,Services,16.0,0.6908996726989747
2023-02-24,31.600000381469727,32.25,31.5,32.04999923706055,413159,32.3,32.51499938964844,32.66333287556966,32.83749980926514,33.12199981689453,33.53666648864746,-1.2958125376212308,-0.0094043649105964,0.0142404699417251,0.020569607933025,-0.0031645689956499,Services,16.0,0.6908998363494874
2023-02-27,30.549999237060547,32.150001525878906,30.450000762939453,31.5,769159,31.81999969482422,32.319999313354494,32.51333287556966,32.70499973297119,32.93999984741211,33.36666641235352,-1.3410281432343314,-0.0332278839156249,0.0310965887615144,0.0523732349844834,-0.0032732725570672,Services,16.0,0.6908999181747437
2023-02-28,30.850000381469727,31.100000381469727,30.100000381469727,30.5,639001,31.420000076293945,32.169999504089354,32.39333279927572,32.5374997138977,32.791999893188475,33.211666425069176,-1.3281093635726988,0.0098200049722176,-0.0113452310256682,0.0081037276145436,-0.024311182843631,Services,16.0,0.6908999590873719
2023-03-01,31.75,31.899999618530273,30.899999618530273,30.899999618530273,668149,31.32999992370605,32.109999656677246,32.32333285013835,32.45499963760376,32.69999992370605,33.08499978383382,-1.2893531888579524,0.0291734070470503,-0.0267716655581016,0.0047243974340243,-0.0267716655581016,Services,16.0,0.6908999795436859
2023-03-02,31.399999618530273,32.099998474121094,31.299999237060547,31.950000762939453,393924,31.229999923706053,31.964999771118165,32.199999491373696,32.3649995803833,32.59799987792969,32.93999977111817,-1.3044250573956524,-0.0110236340620386,0.0175159602258276,0.0222929574552519,-0.0031847255632039,Services,16.0,0.6908999897718429
2023-03-03,31.850000381469727,32.25,31.399999618530273,31.399999618530273,668128,31.27999992370605,31.789999961853027,32.103332901000975,32.31749963760376,32.52599983215332,32.81499983469645,-1.2850469289707414,0.0143312346626237,-0.0141287521993646,0.012558857574237,-0.0141287521993646,Services,16.0,0.6908999948859214
2023-03-06,31.350000381469727,32.349998474121094,30.149999618530273,31.950000762939453,818361,31.44000015258789,31.62999992370605,32.026666259765626,32.244999694824216,32.45199981689453,32.68999989827474,-1.30657814627172,-0.0156985869391354,0.0191387679160723,0.0318978654061656,-0.0382775358321445,Services,16.0,0.6908999974429606
2023-03-08,32.0,32.20000076293945,31.350000381469727,31.549999237060547,760433,31.670000076293945,31.545000076293945,32.00333302815755,32.21249961853027,32.36399978637695,32.60499992370605,-1.2785875802074629,0.0207336398922174,-0.0140625238418579,0.0062500238418579,-0.020312488079071,Services,16.0,0.6908999987214803
2023-03-09,31.950000762939453,32.54999923706055,31.700000762939453,32.0,736787,31.710000228881835,31.520000076293947,31.976666514078776,32.16999969482422,32.305999755859375,32.534999974568684,-1.2807406690835306,-0.001562476158142,0.0015649213103789,0.0187792945162326,-0.0078247259477373,Services,16.0,0.6908999993607401
2023-03-10,31.600000381469727,31.899999618530273,31.399999618530273,31.75,424538,31.750000381469725,31.49000015258789,31.89333330790202,32.08749971389771,32.24199974060058,32.45666662851969,-1.2958125376212308,-0.0109546282664165,0.0047468233139082,0.0094936466278168,-0.0063291379912999,Services,16.0,0.69089999968037
2023-03-13,30.5,31.799999237060547,30.399999618530273,31.600000381469727,739221,31.480000305175786,31.38000011444092,31.68666674296061,31.94749975204468,32.14999977111816,32.35166657765706,-1.343181232110399,-0.0348101382338833,0.0360655862776959,0.0426229258052637,-0.0032787010317942,Services,16.0,0.690899999840185
2023-03-14,30.100000381469727,30.700000762939453,30.0,30.600000381469727,546351,31.230000305175786,31.335000228881835,31.496666717529298,31.827499771118163,32.04199981689453,32.24833323160807,-1.3604061895241668,-0.0131147415911565,0.0166112954705413,0.0199335672380622,-0.0033222717675209,Services,16.0,0.6908999999200924
2023-03-15,29.75,30.75,29.549999237060547,30.200000762939453,922872,30.780000305175783,31.225000190734864,31.29000015258789,31.69749984741211,31.925999755859376,32.099999872843426,-1.375478058061867,-0.0116279195027916,0.0151260760651916,0.0336134453781513,-0.0067227147206538,Services,16.0,0.6908999999600463
2023-03-16,29.399999618530273,29.75,28.399999618530273,29.600000381469727,1092882,30.270000076293947,30.99000015258789,31.10333340962728,31.549999904632568,31.789999771118165,31.9666664759318,-1.390549926599567,-0.0117647187048647,0.0068027471270235,0.011904775034389,-0.0340136058835088,Services,16.0,0.6908999999800232
2023-03-17,29.549999237060547,30.299999237060547,29.25,29.700000762939453,676640,29.85999984741211,30.80500011444092,30.946666717529297,31.38499994277954,31.641999740600586,31.844999758402505,-1.3840905778362889,0.0051020279073653,0.0050761939002279,0.0253807113151927,-0.0101522587074823,Services,16.0,0.6908999999900116
2023-03-20,31.0,32.0,29.0,29.549999237060547,6723370,29.95999984741211,30.720000076293942,30.906666692097986,31.255000019073485,31.549999771118163,31.784999783833825,-1.3216500148094203,0.0490694010279673,-0.0467742181593372,0.032258064516129,-0.0645161290322581,Services,16.0,0.6908999999950058
2023-03-21,30.549999237060547,31.5,30.100000381469727,31.0,1563436,30.049999618530272,30.63999996185303,30.906666692097986,31.13499994277954,31.471999740600587,31.709999783833823,-1.3410281432343314,-0.0145161536432081,0.0147299762414905,0.0310965887615144,-0.0147299138078184,Services,16.0,0.690899999997503
2023-03-22,30.549999237060547,31.149999618530273,30.049999237060547,30.75,944494,30.20999946594238,30.49499988555908,30.886666615804035,31.01999998092652,31.399999771118164,31.639999707539875,-1.3410281432343314,0.0,0.0065466699814784,0.0196399475107631,-0.016366612520024,Services,16.0,0.6908999999987515
2023-03-23,29.950000762939453,30.600000381469727,29.75,30.549999237060547,808288,30.31999969482422,30.294999885559083,30.766666666666666,30.90749998092652,31.3039998626709,31.544999758402508,-1.3668655382874453,-0.0196398850770912,0.0200333375237686,0.0217028247737005,-0.0066778216308741,Services,16.0,0.6908999999993757
2023-03-24,28.950000762939453,30.399999618530273,28.75,30.0,896702,30.2,30.02999992370605,30.60333340962728,30.760000038146973,31.147999954223632,31.40166645050049,-1.4099279728894027,-0.0333889807855168,0.0362694027422862,0.0500863149353365,-0.0069084890386422,Services,16.0,0.6908999999996879
2023-03-27,27.850000381469727,29.100000381469727,27.5,28.950000762939453,1035551,29.570000076293944,29.76499996185303,30.336666742960613,30.572500038146973,30.91800003051758,31.2199998219808,-1.457296667378571,-0.037996557944064,0.0394973201580859,0.0448833027963511,-0.0125673384802753,Services,16.0,0.690899999999844
2023-03-28,26.549999237060547,28.049999237060547,26.399999618530273,27.899999618530273,992546,28.770000076293947,29.40999984741211,30.016666666666666,30.37250003814697,30.661999969482423,31.021666463216143,-1.513277881642161,-0.0466786760000961,0.0508474734562436,0.0564971767647428,-0.0056497033084992,Services,16.0,0.6908999999999219
2023-03-29,28.0,28.25,26.5,26.850000381469727,2172935,28.26000022888184,29.23499984741211,29.75,30.230000019073486,30.46800003051758,30.87666651407877,-1.4508373186152923,0.0546139662752016,-0.0410714149475097,0.0089285714285713,-0.0535714285714286,Services,16.0,0.690899999999961
2023-03-31,27.899999618530273,28.700000762939453,27.799999237060547,28.25,858121,27.85,29.08499984741211,29.479999923706053,30.0375,30.29599998474121,30.728333218892416,-1.4551435785025033,-0.0035714421953473,0.0125448167116557,0.028673876535749,-0.0035842431124375,Services,16.0,0.6908999999999805
2023-04-03,28.950000762939453,29.350000381469727,28.100000381469727,28.399999618530273,907580,27.85,29.025,29.303333282470703,29.91500005722046,30.178000030517577,30.59833329518636,-1.4099279728894027,0.0376344501349671,-0.0189983119141491,0.0138169121930502,-0.0293609795878783,Services,16.0,0.6908999999999903
2023-04-05,29.450000762939453,29.899999618530273,28.899999618530273,29.0,633077,28.170000076293945,28.870000076293945,29.23333333333333,29.795000076293945,30.092000045776366,30.460000038146973,-1.388396755588424,0.0172711567123714,-0.0152801613338409,0.0152800965681845,-0.0186757599375452,Services,16.0,0.6908999999999952
2023-04-06,29.850000381469727,30.200000762939453,29.100000381469727,29.350000381469727,721458,28.83000030517578,28.800000190734863,29.216666666666665,29.720000076293942,30.06400009155273,30.35666669209798,-1.371171798174656,0.0135823296491605,-0.0167504185464061,0.0117253057620394,-0.0251256278196091,Services,16.0,0.6908999999999976
2023-04-10,29.899999618530273,30.149999618530273,29.600000381469727,29.850000381469727,486069,29.210000228881835,28.73500022888184,29.22666664123535,29.61500005722046,30.026000061035155,30.25833339691162,-1.3690187092985886,0.0016750162955302,-0.0016722153076403,0.0083612041200518,-0.010033419427692,Services,16.0,0.6908999999999987
2023-04-11,30.0,30.200000762939453,29.649999618530273,30.0,501699,29.63000030517578,28.74000015258789,29.266666666666666,29.517500019073488,29.956000061035155,30.18500003814697,-1.3647124494113778,0.0033444944062056,0.0,0.0066666920979818,-0.0116666793823242,Services,16.0,0.6908999999999994
2023-04-12,29.950000762939453,30.25,29.649999618530273,30.0,456463,29.83000030517578,28.84000015258789,29.293333435058592,29.43500003814697,29.898000106811523,30.120000076293945,-1.3668655382874453,-0.0016666412353515,0.001669423565505,0.0100166687618843,-0.0100167324463111,Services,16.0,0.6908999999999996
2023-04-13,30.0,30.25,29.649999618530273,30.0,468898,29.94000015258789,29.05500011444092,29.22666676839193,29.41000003814697,29.824000091552733,30.06666673024496,-1.3647124494113778,0.0016694235655051,0.0,0.0083333333333333,-0.0116666793823242,Services,16.0,0.6909
2023-04-13,30.0,30.25,29.649999618530273,30.0,468898,29.94000015258789,29.05500011444092,29.22666676839193,29.41000003814697,29.824000091552733,30.06666673024496,-1.3647124494113778,0.0016694235655051,0.0,0.0083333333333333,-0.0116666793823242,Services,16.0,0.6909
2023-04-17,29.950000762939453,30.299999237060547,29.75,30.200000762939453,416391,29.960000228881835,29.39500026702881,29.186666870117183,29.402500057220458,29.768000106811524,30.046666781107582,-1.3668655382874453,-0.0016666412353515,0.0083472451963793,0.0116860923273893,-0.0066778216308741,Services,16.0,0.6959249999999999
2023-04-18,30.200000762939453,30.950000762939453,30.049999237060547,30.049999237060547,493383,30.020000457763672,29.615000343322755,29.16333363850912,29.42500009536743,29.6960001373291,30.025000127156577,-1.356099929636956,0.0083472451963792,-0.0049669378175308,0.0248344364587029,-0.0049669378175308,Services,16.0,0.6984374999999999
2023-04-19,30.049999237060547,30.600000381469727,29.799999237060547,30.25,415744,30.030000305175783,29.83000030517578,29.17000020345052,29.457500076293947,29.620000076293945,29.9683334350586,-1.36255936053531,-0.0049669378175309,0.0066555996012402,0.0183028671671601,-0.0083194677652994,Services,16.0,0.69969375
2023-04-20,29.149999618530273,30.25,29.0,30.0,1143353,29.870000076293945,29.850000190734864,29.18333346048991,29.43750009536744,29.52200004577637,29.8933334350586,-1.4013155352500566,-0.0299500712605778,0.0291595331935918,0.0377358626368717,-0.0051457845795277,Services,16.0,0.700321875
2023-04-21,28.950000762939453,29.299999237060547,28.799999237060547,29.200000762939453,554557,29.660000228881835,29.800000190734863,29.25666681925456,29.33500013351441,29.460000076293944,29.796666781107582,-1.4099279728894027,-0.0068610242953033,0.0086355783561857,0.0120897569912725,-0.0051813997210988,Services,16.0,0.7006359375
2023-04-24,29.200000762939453,29.649999618530273,28.799999237060547,29.0,683011,29.51000022888184,29.73500022888184,29.433333587646484,29.26750020980835,29.42400009155273,29.725000127156576,-1.3991623642389133,0.0086355783561857,-0.0068493410175966,0.015410919309357,-0.0136986820351932,Services,16.0,0.70079296875
2023-04-25,30.0,30.149999618530273,29.200000762939453,29.200000762939453,1101513,29.470000076293942,29.745000267028807,29.566666920979817,29.24000024795532,29.434000091552733,29.65833346048991,-1.3647124494113778,0.0273972334300724,-0.0266666412353515,0.0049999872843424,-0.0266666412353515,Services,16.0,0.7008714843749999
