Close,High,Low,Open,MA_5,MA_15,MA_10,MA_20,MA_25,MA_30,Return_Ratio,Percentage_Change_Open,Percentage_Change_High,Percentage_Change_Low,Sector_Encoded,VADER Sentiment Score,label_5d,label_10d,label_20d
545.9476928710938,553.0385575911887,544.1872142589884,551.9137758608545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010927938825761,0.0129881759968701,-0.0032246287237649,9.0,0.74695,,,
544.04052734375,549.6643170646067,540.568460411704,548.6862666783708,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034933118176837,0.0085393258426966,0.0103370786516854,-0.0063820005266853,9.0,0.74695,,,
545.165283203125,547.7081902080517,540.8618378304511,546.7301398683945,0.0,0.0,0.0,0.0,0.0,0.0,0.0020674118982763,0.0028704261138479,0.0046644698099369,-0.0078938360626871,9.0,0.74695,,,
543.0135498046875,547.7081794033395,541.8398774811609,546.7301290829764,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039469376806148,0.0068443582662454,0.0086455109643959,-0.0021614052245082,9.0,0.74695,,,
540.0794067382812,546.6323559195936,538.9057343975984,545.7031961625756,543.6492919921875,0.0,0.0,0.0,0.0,0.0,-0.0054034435558037,0.0104128936488401,0.0121333068796083,-0.0021731477372393,9.0,0.74695,,,
538.7589721679688,543.600332986842,537.9276533092169,540.0793758615441,542.2115478515625,0.0,0.0,0.0,0.0,0.0,-0.0024448896844392,0.0024508245092644,0.0089861349304152,-0.0015430255488955,9.0,0.591475,0.0,,
540.9107666015625,542.6712453981603,538.270018558936,539.8838256115021,541.585595703125,0.0,0.0,0.0,0.0,0.0,0.0039939834782424,-0.0018985404866546,0.0032546566001236,-0.0048820400806915,9.0,0.5137375,1.0,,
546.143310546875,548.7351080205633,540.76403390526,540.9107056327597,541.781201171875,0.0,0.0,0.0,0.0,0.0,0.0096735806872315,-0.0095810107220313,0.0047456362160565,-0.0098495697699354,9.0,0.4748687499999999,1.0,,
542.4266967773438,547.6593019337931,540.9596212616868,546.7301421681194,541.6638305664062,0.0,0.0,0.0,0.0,0.0,-0.0068051987413517,0.0079336902411759,0.0096466585946768,-0.0027046521205041,9.0,0.4554343749999999,0.0,,
547.3169555664062,547.7081995871511,539.1991495473309,544.1872421822733,543.1113403320312,543.3803161621094,0.0,0.0,0.0,0.0,0.0090155201027464,-0.0057182832585446,0.0007148399419489,-0.0148320017067157,9.0,0.4457171875,1.0,,
539.1502685546875,547.7082093253968,538.0254867466399,547.463696731948,543.189599609375,542.7005737304687,0.0,0.0,0.0,0.0,-0.0149213119174559,0.0154195011337867,0.0158730158730158,-0.0020862120890022,9.0,0.44085859375,0.0,0.0,
534.0155029296875,541.6442838895916,531.5214864210304,541.6442838895916,541.810546875,541.6980712890625,0.0,0.0,0.0,0.0,-0.0095238116801182,0.0142856919285143,0.0142856919285143,-0.0046703073131295,9.0,0.438429296875,0.0,0.0,
526.7778930664062,538.9546318268121,520.3227846537711,530.2010692812337,537.9374633789063,539.8593322753907,0.0,0.0,0.0,0.0,-0.0135531830510063,0.006498329295675,0.0231155083018468,-0.0122539470573822,9.0,0.4372146484375,0.0,0.0,
524.82177734375,534.0154742213467,523.6481647172092,526.7778779819234,534.4164794921875,538.0401550292969,0.0,0.0,0.0,0.0,-0.003713359555143,0.0037271712467301,0.0175177503573273,-0.0022362117526463,9.0,0.43660732421875,0.0,0.0,
526.4356079101562,528.1471960454888,522.5234064579674,522.5234064579674,530.2402099609375,536.6757751464844,539.0002807617187,0.0,0.0,0.0,0.0030750068615182,-0.0074314909428704,0.0032512772875057,-0.0074314909428704,9.0,0.436303662109375,1.0,1.0,
527.8048706054688,542.0354905942611,523.3058033883163,529.0763240619965,527.9711303710938,535.5803649902343,537.7907592773438,0.0,0.0,0.0,0.0026010069887715,0.0024089460468017,0.0269618959227635,-0.0085241108366266,9.0,0.4361518310546874,1.0,1.0,
529.0763549804688,535.7270854994259,522.2788930291072,522.2788930291072,526.98330078125,534.396923828125,536.7931477864583,0.0,0.0,0.0,0.0024090046261631,-0.0128477900918715,0.0125704550134406,-0.0128477900918715,9.0,0.4360759155273437,1.0,1.0,
523.4036865234375,529.1741479678782,513.7209638501726,529.1252573878027,526.3084594726563,532.1229614257812,535.3423746744792,0.0,0.0,0.0,-0.0107218332545605,0.0109314684089618,0.0110248773423231,-0.0184995309023895,9.0,0.4360379577636718,0.0,0.0,
516.7039794921875,524.2349790027736,515.4325259971299,523.4036600970892,524.6848999023438,529.5506896972656,533.5884033203125,0.0,0.0,0.0,-0.0128002671814387,0.012966187354481,0.0145750754967814,-0.0024607000246198,9.0,0.4360189788818359,0.0,0.0,
511.4225769042969,517.8287950710017,506.92350925699645,513.6231902994178,521.6822937011718,525.9612518310547,531.6779479980469,534.670783996582,0.0,0.0,-0.0102213313570395,0.0043029257887705,0.0125262717291096,-0.0087971627583081,9.0,0.436009489440918,0.0,0.0,
515.3347778320312,517.5842818050554,509.7109880517416,513.3786770388871,519.1882751464843,523.579702758789,530.1163350423177,533.1401382446289,0.0,0.0,0.007649644549162,-0.0037957865009098,0.0043651313084043,-0.0109128861901159,9.0,0.436,1.0,1.0,1.0
510.1510314941406,519.2469473773501,509.5642251705907,514.5522580071304,515.4032104492187,521.1932556152344,528.0656860351562,531.4456634521484,0.0,0.0,-0.0100589879838853,0.0086273010173072,0.0178298490479753,-0.0011502599962039,9.0,0.3997,0.0,0.0,0.0
513.1340942382812,518.0243455521105,507.8037083671173,508.5861366382399,513.3492919921875,519.8288757324219,525.8650716145834,529.8441040039063,0.0,0.0,0.0058474109822022,-0.008863097679745,0.00953016252231,-0.0103879004163164,9.0,0.38155,1.0,1.0,1.0
503.59814453125,513.4275385206175,500.9573966710805,513.1341353573665,510.728125,517.7065124511719,523.2765014648437,527.8733337402343,0.0,0.0,-0.0185837382744696,0.0189357147751063,0.0195183284452264,-0.0052437601068358,9.0,0.372475,0.0,0.0,0.0
486.7756958007813,502.6201242127671,484.1349477828738,502.6201242127671,505.7987487792969,513.7405212402343,519.2404174804688,525.2081481933594,528.896376953125,0.0,-0.0334045089584814,0.0325497524808024,0.0325497524808024,-0.0054249791858717,9.0,0.3679375,0.0,0.0,0.0
490.3944396972656,497.8276283294913,483.9393014153927,486.4822382958551,500.81068115234376,509.9994781494141,515.9900288899739,522.7899215698242,526.6742468261718,0.0,0.0074341096478353,-0.0079776626419859,0.0151575711927207,-0.013163155532224,9.0,0.36566875,1.0,1.0,1.0
501.201904296875,511.5203233547098,491.0301569714866,492.8884764794466,499.0208557128906,507.2120330810547,513.8024556477865,520.8044784545898,524.9607019042969,0.0,0.0220383098272507,-0.0165869837008921,0.0205873500666569,-0.0202947100523454,9.0,0.3645343749999999,1.0,1.0,1.0
494.1599426269531,497.9254424690644,492.05714033000106,497.9254424690644,495.226025390625,504.2876586914063,511.6279256184896,518.2053100585938,522.92048828125,0.0,-0.0140501494698047,0.0076200021840981,0.0076200021840981,-0.0042553070687469,9.0,0.3639671875,0.0,0.0,0.0
503.8426818847656,509.8576559611924,493.32861035292353,494.1599591533062,495.2749328613281,503.0015289306641,510.2293192545573,516.2761093139649,521.3536535644531,0.0,0.0195943426865785,-0.0192177500628538,0.011938198752686,-0.0208677666856472,9.0,0.36368359375,1.0,1.0,1.0
509.02630615234375,510.8845659619423,494.89346694573146,503.84265134279366,499.7250549316406,502.7619018554688,509.0686991373698,514.3615768432617,520.1115295410157,524.0344899495443,0.0102881801283434,-0.0101834713587448,0.00365061645565,-0.027764457427437,9.0,0.363541796875,1.0,1.0,1.0
509.36859130859375,513.427523987616,503.9404240080058,508.292759841974,503.51988525390624,502.165283203125,507.83961385091146,512.8724929809571,518.9359143066406,522.8151865641277,0.0006724311732281,-0.0021120883481563,0.0079685570494141,-0.0106566588384311,9.0,0.3634708984375,1.0,1.0,1.0
513.2808227539062,514.0632511116029,504.7717725872442,509.3686212699657,505.9356689453125,502.4782623291016,506.7865783691406,511.835758972168,517.8307165527344,521.7898630777995,0.0076805510038649,-0.0076219513968014,0.0015243670190105,-0.0165777675483927,9.0,0.36343544921875,1.0,1.0,1.0
519.63818359375,523.2569821382846,511.08024229709577,514.9435534501062,511.0313171386719,503.12867126464846,506.5355448404948,511.47877349853513,516.7705114746094,520.9389597574869,0.0123857361468028,-0.0090344210488466,0.0069640735780951,-0.0164690385865576,9.0,0.363417724609375,1.0,1.0,1.0
498.8545837402344,518.2689195756143,496.360567213524,515.4325495990682,510.0336975097656,502.65431518554686,505.3455851236979,510.1804138183594,515.027626953125,519.4669942220052,-0.0399962907070819,0.0332320608032468,0.0389178258919025,-0.0049994860386191,9.0,0.3634088623046875,0.0,0.0,0.0
500.0771484375,504.673997172543,494.6000901758261,499.7837452619564,508.2438659667969,503.9844604492188,504.5892232259114,508.86249084472655,513.1380346679688,518.1335856119791,0.0024507436377536,-0.0005867158226693,0.0091922791301422,-0.0109524265981501,9.0,0.3634044311523438,1.0,1.0,1.0
496.1160583496094,500.9085291196864,494.8934953669834,498.6100748950747,505.593359375,504.55662231445314,503.30797526041664,507.2780502319336,511.4166662597656,516.7121551513671,-0.0079209579967153,0.0050270828841179,0.0096599791307294,-0.0024642681123706,9.0,0.3634022155761719,0.0,0.0,0.0
492.2527465820313,498.0721583089247,489.0740828323915,498.0721583089247,501.387744140625,503.6617065429688,502.11475626627606,505.4368698120117,509.74615600585935,515.0902211507162,-0.0077871129195654,0.0118219995059463,0.0118219995059463,-0.006457381440146,9.0,0.363401107788086,0.0,0.0,0.0
491.7148132324219,498.805678266604,466.0409915569349,469.4641677803332,495.8030700683594,503.4171936035156,500.6868041992187,503.85242614746096,508.3436328125,513.275937906901,-0.0010927990820661,-0.045251118846345,0.0144206862257583,-0.0522128294380904,9.0,0.3634,0.0,0.0,0.0
514.2100219726562,518.1222237565662,493.96436580183024,494.2088784133246,498.87415771484376,504.4539276123047,501.3942626953125,503.7277282714844,507.9191625976562,512.3353820800781,0.0457484869987055,-0.0388968372934497,0.0076081787922017,-0.0393723484679623,9.0,0.4317,1.0,1.0,1.0
500.9085083007813,514.1610785425477,499.0012981880612,513.4764313616411,499.0404296875,503.6421478271485,502.3364501953125,503.20202484130857,506.89807861328126,510.7884338378906,-0.0258678615808509,0.0250902567087423,0.0264570675525612,-0.0038075019312205,9.0,0.46585,0.0,0.0,0.0
493.817626953125,506.82571481199295,491.22579943634656,503.4514290888191,498.5807434082032,502.0870513916016,502.5646626790365,502.1261672973633,505.5385888671875,509.2773457845052,-0.0141560409339231,0.0195088259508577,0.0263418864553872,-0.0052485520469776,9.0,0.482925,0.0,0.0,0.0
487.9982299804688,497.827623976473,483.15686884946496,493.4263974383706,497.7298400878906,499.5587921142578,501.6844177246094,501.0185272216797,503.8954638671875,507.7434366861979,-0.011784506374473,0.011123334316436,0.0201422738693082,-0.0099208579735987,9.0,0.4914625,0.0,0.0,0.0
477.6308898925781,487.65590588563856,471.420264259039,487.0690697116212,494.9130554199219,495.3580627441406,500.582480875651,499.24336700439454,502.06455200195313,506.1052032470704,-0.0212446264165867,0.0197604049879724,0.0209890444801741,-0.0130029815176651,9.0,0.49573125,0.0,0.0,0.0
472.10491943359375,485.55311184720347,469.4641715296482,470.2955203029442,486.4920349121094,492.6830963134765,498.4666300455729,497.6687057495117,500.28058959960936,504.3479746500651,-0.0115695416186905,-0.0038326207928957,0.0284856011027043,-0.0055935615055945,9.0,0.497865625,0.0,0.0,0.0
474.7945556640625,481.2007735352474,471.4202700081083,474.5500430758841,481.2692443847656,490.1548370361328,496.18451334635415,497.0696487426758,498.81546875,502.626606241862,0.0056971154498784,-0.0005149860824256,0.013492610213748,-0.0071068330832791,9.0,0.4989328125,1.0,1.0,1.0
475.8703918457031,491.5681180695101,470.14882110433786,477.2885768101525,477.6797973632813,488.13027038574216,493.9513000488281,496.3434463500977,497.23689331054686,500.8954569498698,0.0022658983107671,0.0029801916419907,0.03298739844461,-0.0120233803981241,9.0,0.49946640625,1.0,1.0,1.0
468.9751586914063,480.5650617005624,466.7745453294549,477.2885869476668,473.8751831054688,485.80251159667966,490.9975891113281,494.7321090698242,495.5898583984375,498.8920837402344,-0.0144897292885845,0.0177267987486964,0.0247132556903351,-0.0046923879040667,9.0,0.499733203125,0.0,0.0,0.0
469.2685546875,483.10799127465793,465.6008658070296,469.6108782858896,472.2027160644531,483.5578857421875,487.6396138509115,493.48753967285154,493.8352368164062,497.0875793457032,0.0006256109532803,0.0007294833522726,0.0294915064069742,-0.0078157567640834,9.0,0.4998666015625,1.0,1.0,1.0
481.8365173339844,486.09104248828686,469.3174843156313,470.1488331143824,474.1490356445312,480.32053527832034,486.5050760904948,492.3872314453125,492.9647717285157,495.9253306070963,0.0267820260295381,-0.0242565347356201,0.0088298105296023,-0.0259819099798025,9.0,0.49993330078125,1.0,1.0,1.0
486.4822387695313,489.02517565246967,481.8364996008328,483.15687354464,476.486572265625,478.87790832519534,485.5987487792969,491.2600280761719,492.9530334472656,495.09398600260414,0.0096416964435402,-0.0068355326461705,0.005227193677965,-0.0095496583399407,9.0,0.499966650390625,1.0,1.0,1.0
478.9023742675781,487.9982609318684,475.03909308107313,483.59703411461714,477.09296875,477.3863830566406,484.4511698404948,489.7367172241211,492.4933508300781,493.87957255045575,-0.0155809686313009,0.0098029579707532,0.0189931960103586,-0.0080669493284792,9.0,0.4999833251953125,0.0,0.0,0.0
474.1098937988281,481.885405801252,472.3983057345724,478.90233440919866,478.1199157714844,475.9975494384765,483.2416463216146,487.7781707763672,491.40967041015625,492.6782012939453,-0.0100072180182432,0.0101082906580389,0.0164002314740201,-0.003610108303249,9.0,0.4999916625976562,0.0,0.0,0.0
478.31549072265625,480.8095369142642,468.0948829226423,472.3982983041074,479.9293029785157,476.0660095214844,482.3483581542969,485.7120361328125,490.7758923339844,491.5175811767578,0.0088705107799598,-0.0123708985665692,0.0052142283492426,-0.0213679213787792,9.0,0.4999958312988281,1.0,1.0,1.0
